Date,Open,High,Low,Close,Adj Close,Volume
2011-01-03,22.643999099731445,22.648000717163086,21.933000564575195,22.084999084472656,20.722257614135742,19272000
2011-01-04,22.12299919128418,22.3700008392334,22.08799934387207,22.3700008392334,20.989665985107422,13638000
2011-01-05,22.3700008392334,23.183000564575195,22.368999481201172,23.02899932861328,21.60800552368164,27856000
2011-01-06,23.159000396728516,23.264999389648438,22.809999465942383,23.11199951171875,21.70002555847168,15872000
2011-01-07,23.11400032043457,23.347999572753906,22.90399932861328,23.108999252319336,21.697208404541016,13989000
2011-01-10,23.135000228881836,23.21500015258789,22.910999298095703,23.020000457763672,21.613643646240234,10565000
2011-01-11,23.1200008392334,23.200000762939453,22.839000701904297,22.940000534057617,21.538528442382812,8972000
2011-01-12,23.059999465942383,23.283000946044922,22.972999572753906,23.283000946044922,21.860576629638672,10265000
2011-01-13,23.284000396728516,23.35099983215332,23.128999710083008,23.35099983215332,21.924423217773438,7222000
2011-01-14,23.368999481201172,23.69099998474121,23.329999923706055,23.69099998474121,22.243642807006836,10951000
2011-01-18,23.621999740600586,23.898000717163086,23.621999740600586,23.76300048828125,22.31124496459961,6672000
2011-01-19,23.672000885009766,23.749000549316406,23.525999069213867,23.535999298095703,22.098115921020508,12053000
2011-01-20,23.374000549316406,23.884000778198242,22.80299949645996,23.510000228881836,22.07370948791504,29098000
2011-01-21,23.700000762939453,23.700000762939453,23.332000732421875,23.35300064086914,21.92629623413086,7896000
2011-01-24,23.354000091552734,23.979999542236328,23.34600067138672,23.899999618530273,22.439876556396484,10130000
2011-01-25,23.89900016784668,24.19300079345703,23.51799964904785,24.15399932861328,22.678356170654297,13369000
2011-01-26,24.360000610351562,24.360000610351562,23.801000595092773,24.01799964904785,22.55067253112793,6900000
2011-01-27,24.058000564575195,24.124000549316406,23.797000885009766,23.910999298095703,22.450204849243164,5775000
2011-01-28,23.916000366210938,24.052000045776367,23.457000732421875,23.48699951171875,22.052112579345703,6191000
2011-01-31,23.399999618530273,23.656999588012695,23.27400016784668,23.650999069213867,22.206090927124023,6239000
2011-02-01,23.0310001373291,24.187999725341797,23.0310001373291,23.815000534057617,22.360082626342773,9623000
2011-02-02,23.84600067138672,24.236000061035156,23.816999435424805,23.93899917602539,22.476497650146484,10310000
2011-02-03,23.899999618530273,24.797000885009766,23.704999923706055,24.538999557495117,23.03984260559082,18662000
2011-02-04,24.579999923706055,24.94300079345703,24.399999618530273,24.724000930786133,23.213542938232422,7830000
2011-02-07,24.726999282836914,25.136999130249023,24.726999282836914,24.99799919128418,23.47079086303711,6289000
2011-02-08,25.198999404907227,25.198999404907227,24.836000442504883,24.961000442504883,23.43606185913086,5801000
2011-02-09,24.854000091552734,25.160999298095703,24.75,24.850000381469727,23.331838607788086,6012000
2011-02-10,24.746999740600586,25.299999237060547,24.746999740600586,25.21299934387207,23.672664642333984,7186000
2011-02-11,25.075000762939453,25.483999252319336,25.042999267578125,25.349000930786133,23.80035400390625,5565000
2011-02-14,25.253999710083008,25.87299919128418,25.253999710083008,25.496000289916992,23.93838119506836,11144000
2011-02-15,25.520999908447266,25.6560001373291,25.400999069213867,25.610000610351562,24.045406341552734,6887000
2011-02-16,25.684999465942383,25.882999420166016,25.378000259399414,25.437999725341797,23.88391876220703,8418000
2011-02-17,25.035999298095703,25.399999618530273,24.861000061035156,25.18199920654297,23.6435546875,14951000
2011-02-18,25.200000762939453,25.31800079345703,24.965999603271484,25.073999404907227,23.54215431213379,8877000
2011-02-22,24.5310001373291,25.05299949645996,24.413999557495117,24.738000869750977,23.226680755615234,6916000
2011-02-23,24.738000869750977,24.93000030517578,24.409000396728516,24.41200065612793,22.920602798461914,8440000
2011-02-24,24.5,24.655000686645508,24.29599952697754,24.417999267578125,22.926225662231445,9580000
2011-02-25,24.670000076293945,24.93400001525879,24.500999450683594,24.67099952697754,23.163772583007812,9826000
2011-02-28,24.757999420166016,24.78499984741211,24.04199981689453,24.055999755859375,22.586347579956055,13373000
2011-03-01,24.250999450683594,24.698999404907227,24.035999298095703,24.035999298095703,22.567567825317383,12126000
2011-03-02,24.110000610351562,24.69499969482422,24.040000915527344,24.618000030517578,23.114013671875,7798000
2011-03-03,24.694000244140625,25.170000076293945,24.672000885009766,25.165000915527344,23.627599716186523,10239000
2011-03-04,24.989999771118164,25.17799949645996,24.85700035095215,24.975000381469727,23.449209213256836,6887000
2011-03-07,24.990999221801758,25.288999557495117,24.645000457763672,24.726999282836914,23.216352462768555,7923000
2011-03-08,24.722000122070312,25.1560001373291,24.5,24.899999618530273,23.378786087036133,8048000
2011-03-09,24.8700008392334,25.184999465942383,24.742000579833984,24.79800033569336,23.283023834228516,8961000
2011-03-10,24.74799919128418,24.74799919128418,24.211000442504883,24.356000900268555,22.868017196655273,10315000
2011-03-11,24.20199966430664,24.899999618530273,24.20199966430664,24.841999053955078,23.324325561523438,5006000
2011-03-14,24.719999313354492,24.958999633789062,24.62299919128418,24.884000778198242,23.3637638092041,7354000
2011-03-15,24.301000595092773,24.658000946044922,24.187000274658203,24.46500015258789,22.970359802246094,9512000
2011-03-16,24.405000686645508,24.843000411987305,24.38800048828125,24.43000030517578,22.9375057220459,9587000
2011-03-17,24.655000686645508,24.899999618530273,24.229000091552734,24.375999450683594,22.886795043945312,6941000
2011-03-18,24.452999114990234,24.625999450683594,24.139999389648438,24.167999267578125,22.691495895385742,9169000
2011-03-21,24.33300018310547,24.799999237060547,24.33300018310547,24.79599952697754,23.28113555908203,7056000
2011-03-22,24.757999420166016,24.93000030517578,24.638999938964844,24.676000595092773,23.168468475341797,8083000
2011-03-23,24.663000106811523,24.836000442504883,24.573999404907227,24.68600082397461,23.177860260009766,6606000
2011-03-24,24.773000717163086,25.309999465942383,24.551000595092773,25.231000900268555,23.68956184387207,8619000
2011-03-25,25.20199966430664,25.329999923706055,24.736000061035156,24.770000457763672,23.256731033325195,11570000
2011-03-28,25.076000213623047,25.42799949645996,24.783000946044922,25.23699951171875,23.695201873779297,13286000
2011-03-29,25.13800048828125,25.291000366210938,24.941999435424805,25.17099952697754,23.633228302001953,7479000
2011-03-30,25.655000686645508,26.238000869750977,25.219999313354492,25.365999221801758,23.816314697265625,19207000
2011-03-31,25.308000564575195,25.573999404907227,25.113000869750977,25.172000885009766,23.63416862487793,8263000
2011-04-01,25.201000213623047,25.51300048828125,25.194000244140625,25.354999542236328,23.805994033813477,7964000
2011-04-04,25.490999221801758,26.132999420166016,25.486000061035156,26.125,24.528947830200195,9017000
2011-04-05,26.003000259399414,26.45800018310547,25.940000534057617,26.292999267578125,24.686683654785156,14002000
2011-04-06,26.388999938964844,26.55900001525879,26.19099998474121,26.54800033569336,24.940330505371094,9952000
2011-04-07,26.549999237060547,26.599000930786133,26.284000396728516,26.517000198364258,24.911211013793945,7454000
2011-04-08,26.698999404907227,26.700000762939453,26.299999237060547,26.305999755859375,24.712993621826172,8661000
2011-04-11,26.288000106811523,26.7450008392334,26.215999603271484,26.660999298095703,25.046489715576172,7560000
2011-04-12,26.05500030517578,26.72800064086914,26.05500030517578,26.29599952697754,24.703596115112305,9672000
2011-04-13,26.503999710083008,26.996000289916992,26.44700050354004,26.97599983215332,25.342411041259766,12726000
2011-04-14,26.80299949645996,26.992000579833984,26.70199966430664,26.886999130249023,25.25880241394043,6235000
